city,名称,id,纬度,经度,评价分数,介绍,封面图片
乌鲁木齐,新疆艺术剧院木卡姆艺术团剧场,4612327,43.754027,87.634848,4.5,新疆木卡姆艺术团剧场以搜集、整理、研究、传承木卡姆艺术并将其搬上舞台为主要任务，内有很多民间艺人表演相关民间艺术，是了解木卡姆艺术的好去处。,https://dimg04.c-ctrip.com/images/0102s12000axaygbbBA02.jpg
乌鲁木齐,国际博览中心,2628584,43.874492,87.59164,4.9,,https://dimg04.c-ctrip.com/images/0102012000b3mtd4vF024.jpg
乌鲁木齐,水磨沟风景区-清泉寺,69551268,43.829577,87.659741,5.0,清泉禅寺位于水磨沟公园内，古朴幽静，位于半山腰，可以俯瞰整个水磨沟景区。,https://dimg04.c-ctrip.com/images/01020120009e2dttfCE9F.jpg
乌鲁木齐,新疆民俗风情街,2523974,43.785368,87.617331,1.0,,https://dimg04.c-ctrip.com/images/0101112000f6u1fqf956E.jpg
乌鲁木齐,达板镇达板古城,5009391,43.326308,88.338613,0.0,达板古城因为一首歌曲《达板城的姑娘》而闻名，达板城地区植物种类繁多，还有雪豹和北山羊等野生动物，矿产资源丰富，景色优美。,https://dimg04.c-ctrip.com/images/100219000001822bq9588.jpg
乌鲁木齐,怪兽充电(新疆阿尔斯兰美食歌舞大剧院),3690665,43.830164,87.633925,5.0,新疆阿尔斯兰美食歌舞剧院是一个可以一边欣赏着歌舞表演一边用餐的餐厅，剧院内是新疆西域风情的装修风格，菜品也众多。,https://dimg04.c-ctrip.com/images/0103412000bvgnjr03F23.png
乌鲁木齐,植物园-动漫水世界,2481489,43.890324,87.554785,0.0,乌鲁木齐植物园动漫水世界占地5000平方米，是游泳，嬉水，水上大冲关体验的夏天休闲地。飞天滑道、彩虹滑梯、40米水上大冲关、水蹦床、水陀螺、香蕉船、龙滑梯、鲨鱼滑梯、龙鲨水池、岩石滑梯等水上娱乐项目等你来。超大的空间，配套储蓄、更衣、淋浴等服务和户外遮阳网，餐饮休闲区有各种特色小吃，带着家人、朋友来清凉一夏吧。,https://dimg04.c-ctrip.com/images/100h0t000000iokyiF443.jpg
乌鲁木齐,天山公园,4709349,43.755642,87.639261,5.0,乌鲁木齐天山公园中的特色就是拥有原生态树林，其次是景观湖，湖水从西边沿着鹅卵石铺就的小渠一路蜿蜒而下，直达天山公园中心的景观湖。漫步林间，看到的花、草、树都没有人工种植的痕迹，连猪耳朵草、刺刺花等都有，比较幽静。为保存原生态树林，采取“适地适种”方式，在树林周围种植了萱草、鸢尾、玉簪、蓝亚麻、冰菊等12种宿根花卉363万株。其实，天山公园是一个集绿色景观和运动休闲为一体的综合性公园。设有水上活动区、体育健身区、休闲游览区、安静休息区等区域。体育健身区有占地400多平方米的篮球场和200多平方米的门球场。,https://dimg04.c-ctrip.com/images/100m0t000000iwe9uA43D.jpg
乌鲁木齐,新疆天山博古苑博物馆,5704349,43.721145,87.589332,0.0,新疆天山博古苑博物馆坐落于新疆奇台县。该馆占地面积约十五亩，馆藏有民族家具、明清瓷器、名家字画、化石钱币火花等各类藏品约13万件。博物馆设有新疆和田玉陈列区、古代佛像陈列区、农耕文化陈列区、民族民俗陈列区等展区。,https://dimg04.c-ctrip.com/images/0HJ6a12000g2tht8a118C.jpg
乌鲁木齐,星空魔幻城,5675357,43.804063,87.608187,4.7,星空魔幻城经过研发团队前往日本、韩国等多地学习并结合网上粉丝所喜欢项目，专心研发了多种艺术光影错觉装置。研发出各种明星产品，包括火爆网上的无限星空，无缝拼接的镜子点缀不同色彩，用时明时暗色彩变换的设计和心跳般闪耀的节奏营造出一个唯美梦幻的场景；温情满满的夕阳剪影；浪漫满屋的kiss house；色彩斑斓动感的彩虹婚纱等近百主题，星空魔幻城是个适合情侣约会、家庭亲子游玩、朋友聚会的好去处，带给你一个与众不同的美好时光。,https://dimg04.c-ctrip.com/images/35031c000001cmlir237E.jpg
乌鲁木齐,左宗棠纪念馆,5591455,43.851022,87.580241,0.0,"左宗棠纪念馆位于新疆古生态园内，外观为灰色的建筑，2014年10月，野马集团董事长陈志峰决定，从浙江购置
一座老宅，在新疆为左宗棠修建一座纪念馆。在陈志峰看来，当今时代更需要左公精神，后人应当铭记他，新疆人民更应当铭记他。没有左宗棠，就没有今天的新疆。",https://dimg04.c-ctrip.com/images/0100v12000f6r5rcrA9AC.jpg
乌鲁木齐,新疆大学校史展馆,5170508,43.765579,87.614794,0.0,新疆大学校史展馆分为六个展厅，主题分别是“流金岁月”“红色传承”“坚守阵地”“笃志耕耘”“砥砺前行”“情系新大”。,https://dimg04.c-ctrip.com/images/0107012000d1udtf095FC.jpg
乌鲁木齐,乌鲁木齐种牛场绿化广场,4612317,43.720622,87.59242,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M07/FC/25/CghzflW7IASANUuCAAAtJkkq6KA204.jpg
乌鲁木齐,三宫粱清真大寺,4611909,43.994467,87.470584,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/AE/62/CghzgFW7IBCAHuSzAAAx3FcjVOM139.jpg
乌鲁木齐,留子庙清真大寺,4611917,44.160773,87.587634,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/AE/62/CghzgFW7IBCAHuSzAAAx3FcjVOM139.jpg
乌鲁木齐,红雁池水库,69334161,43.715369,87.622231,0.0,现水面面积约4. 5平方公里，较大库容约5300万立方米，灌溉面积约1.06万公顷。坝高约22米，长约430米。为排洪灌溉、发电、养鱼和城市用水等综合利用的大型水库。建库后在春、秋季节常有鸿雁来此歇脚，又因这里石头皆呈红色，故名红雁池水库。,https://dimg04.c-ctrip.com/images/fd/tg/g1/M08/AF/62/CghzfFW7H_2AGejYAAA1IHaWIRI172.jpg
乌鲁木齐,新疆农业大学-图书馆,3661834,43.81369,87.56841,0.0,,https://dimg04.c-ctrip.com/images/0105612000anxz1gzC3A1.jpg
乌鲁木齐,和田玉市场信息联盟交易中心玉文化博物馆,4611879,43.791147,87.624425,0.0,和田玉市场信息联盟交易中心玉文化博物馆是新疆的一家玉文化博物馆，馆内展示了不同产地的和田玉矿物标本、新疆和田玉(白玉)子料分等定级标准，以及详尽的和田玉文化历史，是收藏、展示和利用和田玉藏品，研究、传播和田玉文化的专题博物馆。,https://dimg04.c-ctrip.com/images/fd/tg/g1/M08/AE/87/CghzfVW7IAOAbNKNAABCrs7mUrY425.jpg
乌鲁木齐,新话剧场,4607301,43.818193,87.585951,5.0,新疆艺术剧院话剧团剧场，简称新话剧场，有专业数字电影厅，电影机，音响设备等，是集文艺演出、话剧、电影放映多功能于一体的剧场。,https://dimg04.c-ctrip.com/images/0101i12000dc4v1ao559E.jpg
乌鲁木齐,十月影剧院,4627023,43.802563,87.598774,5.0,十月影剧院有蓝、红、绿三个电影厅，近900个座位，三个影厅都采用2k数字放映机。,https://dimg04.c-ctrip.com/images/0HJ4j12000g906ukz8AC4.jpg
乌鲁木齐,新疆维吾尔自治区区域古生物化石及典型岩矿标本陈列馆,2628483,43.887088,87.565311,4.3,,https://dimg04.c-ctrip.com/images/0101412000dq0zp0zB98C.jpg
乌鲁木齐,红湾花海,69569096,43.843048,87.784588,1.0,"红湾花海占地面积约500亩,其中花海景区面积280亩。在去年种植30亩、七八种郁金香的基础上,今年增加到40亩12个品种,花期将持续到5月中旬。除了郁金香,今年还新增了月季花、榆叶梅等6个品种的花卉,在随后的几个月还可观赏牡丹、芍药、野菊花等。此外,红湾花海今年新增的网红桥、亲子游乐设施等项目也将陆续开放。游客不仅可以赏花,还可以体验星空旅馆、自助烧烤、帐篷露营等休闲活动。",https://dimg04.c-ctrip.com/images/0103n12000b8xdvtt7135.jpg
乌鲁木齐,青湖清真寺,4611914,44.037334,87.52507,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/AE/62/CghzgFW7IBCAHuSzAAAx3FcjVOM139.jpg
乌鲁木齐,火炬广场,4607294,43.85503,87.571155,0.0,火炬广场，位于乌鲁木齐市新市区火炬大厦对面，是一座集文化、休闲、娱乐为一体的大型现代化广场，周围环境优美，景色宜人。,https://dimg04.c-ctrip.com/images/0100712000l4etci39AD1.jpg
乌鲁木齐,空军新疆航空队纪念馆,2628186,43.784096,87.64737,0.0,,https://dimg04.c-ctrip.com/images/0105w12000czaafuuCD8D.jpg
乌鲁木齐,盈科广场,4627011,43.856263,87.570444,0.0,,https://dimg04.c-ctrip.com/images/0HJ5412000g66h13507A9.jpg
乌鲁木齐,和田街清真寺,4611875,43.787802,87.604483,0.0,,https://dimg04.c-ctrip.com/images/0102412000d1umgxm00E3.jpg
乌鲁木齐,凤翔寺,4611880,43.794444,87.615903,0.0,该寺位于乌鲁木齐市，约有100余年，建筑总面积约720平方米，原寺院大殿为砖木平房结构。,https://dimg04.c-ctrip.com/images/0105812000d41dt5yB39C.jpg
乌鲁木齐,乌鲁木齐市革命烈士陵园,3141382,43.734496,87.596512,0.0,,https://dimg04.c-ctrip.com/images/1me4m12000cioesjk4816.jpg
乌鲁木齐,新疆青少年科技中心,5170509,43.839694,87.575605,0.0,新疆青少年科技中心是由中国科协、中宣部、教育部、科技部命名的 “全国青少年科技教育基地”之一，是一家组织、指导、开展青少年科技教育机构。 其职能主要负责规划、指导、协调、组织自治区青少年科技教育活动和竞赛活动。负责组织开展国际与中国科协在新疆实施的有关青少年科技合作项目工作。组织实施青少年科技传播行动，推动自治区青少年科技教育事业的发展。,https://dimg04.c-ctrip.com/images/0101712000d3y8760387F.jpg
乌鲁木齐,五千年画廊,2628423,43.823579,87.61421,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/C5/08/Cghzf1W7IAOADod_AAA1Xhhuy-U142.jpg
乌鲁木齐,南北新农业博览馆,2697025,43.825278,87.608832,0.0,,https://dimg04.c-ctrip.com/images/0101t12000d3ycz1j42C3.jpg
乌鲁木齐,中国棉花博物馆,3225695,43.935659,87.431931,0.0,中国棉花博物馆位于棉花原种场境内迎宾大道南侧，主体2层框架，建筑面积达3200平方米。展馆设计围绕专业性和趣味性做文章，同时还注意实物与高科技手段的综合运用。,https://dimg04.c-ctrip.com/images/0103l12000bmz9h439343.jpg
乌鲁木齐,乌鲁木齐龙骧马术滑雪场,2696315,43.818741,87.697993,0.0,,https://dimg04.c-ctrip.com/images/0101q12000cpj6g44DBFD.jpg
乌鲁木齐,峡门子旅游景区,69550521,43.907482,87.8848,0.0,峡门子景区位于米东区铁厂沟镇，距市区20多公里，系铁厂沟河的山口河段，也是哈熊沟旅游景区的外延部分，河床灌木丛生，榆树遍地，右岸有农田和草地，自然风光与田园风光交相辉映，景致独具特色。,https://dimg04.c-ctrip.com/images/0HJ4c12000g2r8505BE26.jpg
乌鲁木齐,水墨天山步道国家公园,69563185,43.818967,87.817462,0.0,水墨天山步道国家公园有登山步道，露营地，绿植茂盛，空气清新，适合户外徒步。,https://dimg04.c-ctrip.com/images/0103812000963gzpo938A.png
乌鲁木齐,绿城广场,4615362,43.873989,87.612091,5.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M07/FC/25/CghzflW7IASANUuCAAAtJkkq6KA204.jpg
乌鲁木齐,葫芦岛生态园,4612315,44.033354,87.66568,0.0,,https://dimg04.c-ctrip.com/images/0HJ1o12000g6e3837B81A.jpg
乌鲁木齐,神木源马术俱乐部,69386229,43.713321,87.590069,0.0,,https://dimg04.c-ctrip.com/images/0103g1200098wb4v84A69.png
乌鲁木齐,石人沟蝴蝶谷,69534092,43.815897,87.823022,2.0,石人沟蝴蝶谷，这里的蝴蝶以橙红色的榆蛱蝶为主，还有带蛱蝶、荨麻蛱蝶、绢粉蝶、小蘖粉蝶等，种类繁多。,https://dimg04.c-ctrip.com/images/0101512000bb0oug5FB82.jpg
乌鲁木齐,乌鲁木齐科学技术馆,2695561,43.793616,87.604941,0.0,该馆建筑面积约6800平方米，设有三层五个展区，常设展品74件，涉及到数学、力学、声光学、能源、航空、电磁等学科类的科学原理和虚拟、仿真、环境、水利、生命健康类的知识。展品均采取参与互动的方式，通过参观者的亲身体验，使人们在接受科学知识熏陶的同时，逐步培养探索科学奥秘的兴趣和能力。,https://dimg04.c-ctrip.com/images/0104312000coxuzd6BB47.webp
乌鲁木齐,仓庆山公园,4611874,43.764572,87.593596,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153.jpg
乌鲁木齐,三宫清真大寺,4611901,43.905865,87.573033,0.0,,https://dimg04.c-ctrip.com/images/0104512000dlq9pvl1655.jpg
乌鲁木齐,米东区文化馆,3141266,43.963353,87.656361,0.0,,https://dimg04.c-ctrip.com/images/0105q12000975pbh1A7E4.png
乌鲁木齐,数字博物馆,4626868,43.819474,87.584137,5.0,数字博物馆有数字化体验厅，在这里观众不仅能够看到文物，还能够了解文物背后的故事。,https://dimg04.c-ctrip.com/images/0102712000dc41ufe837A.jpg
乌鲁木齐,乌鲁木齐艺术剧院,3617899,43.797509,87.619315,4.7,乌鲁木齐剧院环境干净，舞台宽敞，声光设备良好，节目丰富，包括歌舞、戏剧、交响乐、民族乐等，是当地人看表演的好去处。,https://dimg04.c-ctrip.com/images/0105b12000f6u1tq384DF.jpg
乌鲁木齐,大绿谷生态公园,69559889,43.841092,87.492971,0.0,大绿谷生态公园内设有栈道，可以登高徒步。还可以登上观景平台俯瞰美景。公园内设有人工湖、休憩茶室等，充分满足了市民的生活需求。,https://dimg04.c-ctrip.com/images/0106912000cqddf066D55.jpg
乌鲁木齐,天山丽都滑雪场,5705531,43.908537,87.852146,0.0,"天山丽都滑雪场位于新疆米东新区，占地200万平方米，拥有趣味滑雪场，常年商务会议接待中心，常年水、陆、空户外拓展训练基地，夏季马牙山榆树林至白桦林户外徒步，摄影走廊，常年体育休闲健康娱乐为主题的度假圣地，绿色环保立体养殖种植园及其衍生的原生态餐饮等项目。

年接待国内外游客1.8万余人次，为迎合和服务市场，今年雪场投入100余万元对通往园区的道路、雪具接待大厅、雪道等项目进行了全面改造，形成了以趣味滑雪为主的冰雪旅游场地。",https://dimg04.c-ctrip.com/images/0103012000crs7ant9E5F.jpg
乌鲁木齐,水磨剧场,3246114,43.828159,87.642237,0.0,“水磨剧场”由新疆文联戏剧家协会和乌鲁木齐市水磨沟区人民政府共同打造，“水磨剧场”举办了冬季惠民文艺演出，新疆曲艺艺术培训班等。另外，新疆相声巴扎每周五、周六晚在此进行常态化演出，这些活动的开展丰富了水磨沟区各族百姓的文化生活。,https://dimg04.c-ctrip.com/images/1me6312000e1p32s287D2.jpg
乌鲁木齐,新疆党校图书馆,3661832,43.80013,87.63,0.0,,https://dimg04.c-ctrip.com/images/0HJ5q12000g8hr6oz8EA3.jpg
乌鲁木齐,振兴村大寺,4627038,43.971448,87.683811,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/AE/62/CghzgFW7IBCAHuSzAAAx3FcjVOM139.jpg
乌鲁木齐,新疆当代美术馆,3262365,43.83625,87.655385,0.0,新疆当代美术馆位于乌鲁木齐，美术馆共有两层，这里地理位置优越，环境优美，是人们欣赏绘画作品的好地方。,https://dimg04.c-ctrip.com/images/0101b12000cecnp17E552.webp
乌鲁木齐,石人子沟,4470542,43.81534,87.795546,0.0,石人子沟位于天山山脉东段的雪山草场。因沟口有一块状如人形的石头而得名。也是古代牧民划分自家草场的标记。,https://dimg04.c-ctrip.com/images/100j14000000x520a7C02.jpg
乌鲁木齐,新明社区科普展馆,2628534,43.897884,87.498385,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g2/M02/AE/60/CghzgFW7IAOAEslQAAA_0sCVZfg527.jpg
乌鲁木齐,红山清真寺,5067035,43.806708,87.61408,0.0,红山清真寺建于清朝乾隆年间，是乌鲁木齐市内古老的清真寺之一。寺内有一座古老的石碑，上面刻有清朝乾隆年间的历史记载，是研究乌鲁木齐历史文化的重要资料。,https://dimg04.c-ctrip.com/images/0HJ3l12000g8rg33m235D.jpg
乌鲁木齐,红山公园北园-林则徐纪念像,3141265,43.80804,87.60191,5.0,林则徐纪念像即为石碑英烈。该景点是为纪念民族英雄林则徐的伟绩，红山宝塔侧塑立了他的雕像，安放了禁毒铜鼎，因此红山成为新疆第一个禁毒教育基地。,https://dimg04.c-ctrip.com/images/0102y12000cg22xnzE3C8.jpg
乌鲁木齐,华隆美特商业街(万和街店),5171039,43.965148,87.651651,5.0,,https://dimg04.c-ctrip.com/images/010721200097mxxpj0664.png
乌鲁木齐,爱家步行街,5170504,43.865967,87.561425,0.0,,https://dimg04.c-ctrip.com/images/0107212000d41d3ldAB20.jpg
乌鲁木齐,温州商业街(北京南路店),5170660,43.840112,87.574137,0.0,步行街全长约300米，这里有各类的特色小屋、古色古香的徽派建筑，天南地北的特色小吃等，是当地的一处网红打卡地。,https://dimg04.c-ctrip.com/images/0HJ1i12000g90ty3x7D51.jpg
乌鲁木齐,陈氏太极拳新疆推广中心运动健身,123865736,43.80357,87.608978,0.0,"它将中国传统文化太极带进了西域城市商业文化中心,为寻求想要了解太极文化的人士,做一场传授与体验。",https://dimg04.c-ctrip.com/images/0107212000cjpzntp49A0.webp
乌鲁木齐,新疆大学-体育馆(延安路店),143273698,43.761045,87.623735,0.0,新疆大学-体育馆内设篮球场、排球场、羽毛球场和乒乓球馆等场馆，用于承办校内或社会各种赛事，平时用于学生学习和锻炼。,https://dimg04.c-ctrip.com/images/0101y12000deu4dh18D43.webp
乌鲁木齐,五一农场文化活动中心,143694181,43.985683,87.413163,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,维尼宝贝儿童spa会馆,143702750,43.91652,87.545111,0.0,,https://dimg04.c-ctrip.com/images/0HJ2512000g6j2mri52F2.jpg
乌鲁木齐,汇园社区活动中心,143707435,43.903235,87.592682,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,蓝峰竞速运动工场,143720342,43.899189,87.51809,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,太平渠大寺,143727243,44.008453,87.63647,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,下八段清真寺,143729768,44.029388,87.485911,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,沙河子清真大寺,143746213,43.91441,87.420111,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,下三工清真大寺,143758611,43.92332,87.56364,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,酷街桌球俱乐部,145113138,43.880872,87.596448,0.0,,https://dimg04.c-ctrip.com/images/0HJ6o12000g6egfhoE6CF.jpg
乌鲁木齐,独山子大酒店-游泳池,145116275,43.817812,87.564754,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,漓渊山庄,145124800,43.851017,87.797165,0.0,,https://dimg04.c-ctrip.com/images/0HJ2p12000g656a7w3AD4.jpg
乌鲁木齐,三屯碑清真寺,145162142,43.765433,87.612306,0.0,,https://dimg04.c-ctrip.com/images/0HJ4912000g3533anE3B3.jpg
乌鲁木齐,蓝雨星空网咖,145191803,43.953647,87.621097,0.0,,https://dimg04.c-ctrip.com/images/0HJ0e12000g2vnhql38A7.jpg
乌鲁木齐,石化回族清真寺,145221706,43.95337,87.688001,0.0,,https://dimg04.c-ctrip.com/images/0HJ5k12000g30d5qg598D.jpg
乌鲁木齐,雅矿公司退休人员活动室,145231517,43.852499,87.564973,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,退休人员活动站,145241566,43.880918,87.539025,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,苇湖梁基督教聚会点,144205843,43.857887,87.64749,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,碱梁清真寺,144205875,44.050661,87.596057,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,九龙生态园-千秋阁,144206219,43.757769,87.458686,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,九龙运动场,144206221,43.757313,87.46313,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,八家户五队清真寺,144206384,43.866811,87.592653,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,九道湾水库,144206398,43.925282,87.670276,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,东九家湾寺,144206441,43.844384,87.560119,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,四斗渠,144206443,43.661062,87.430535,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,东工南大寺,144206534,43.998445,87.692026,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,西三斗渠,144206541,43.702824,87.407055,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,乌鲁木齐新中剧院,144206579,43.794901,87.617088,0.0,,https://dimg04.c-ctrip.com/images/0HJ6x12000g3872xe4693.jpg
乌鲁木齐,六队清真寺,144206596,43.950186,87.706442,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,乌鲁木齐市第六十四小学乡村学校少年宫,144206638,43.830246,87.683006,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,马兵台球俱乐部(七一广场店),145264544,43.81698,87.622887,0.0,,https://dimg04.c-ctrip.com/images/0HJ4e12000g30hh94FED3.jpg
乌鲁木齐,灵官殿,145280999,43.801091,87.523372,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,佳园社区游乐场,145284161,43.899643,87.609894,0.0,,https://dimg04.c-ctrip.com/images/0HJ5812000g74pe4z4579.jpg
乌鲁木齐,红墅小院里蓝卡别墅城市展厅,145350176,43.876619,87.582276,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,大十字商业大厦住宅小区活动室,145557835,43.814285,87.615242,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,老君殿,145570674,43.801819,87.523043,0.0,,https://dimg04.c-ctrip.com/images/0HJ4i12000g2u1516C266.jpg
乌鲁木齐,八家户北清真寺,145577358,43.87293,87.592548,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,君子好球台球俱乐部,145596883,43.910556,87.544474,0.0,,https://dimg04.c-ctrip.com/images/0HJ2x12000g67almjF647.jpg
乌鲁木齐,奥缘篮球训练中心,145596964,43.823921,87.566107,0.0,,https://dimg04.c-ctrip.com/images/0HJ6t12000g8t54rp998E.jpg
乌鲁木齐,北斗广场,145606773,43.843477,87.530346,0.0,,https://dimg04.c-ctrip.com/images/0HJ0z12000g92ue6jA66C.jpg
乌鲁木齐,浩天浴池(汤沐道热水浴幸福路店),145606783,43.788717,87.63263,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,天俪池水疗城,145616614,43.88002,87.531272,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,明珠桌球,145616624,43.814093,87.576291,0.0,,https://dimg04.c-ctrip.com/images/0HJ1k12000g2w1lm7F5C0.jpg
乌鲁木齐,乌鲁木齐市职工文体活动中心,145616638,43.79759,87.60168,0.0,,https://dimg04.c-ctrip.com/images/0HJ0212000g65arj719A6.jpg
乌鲁木齐,汇羽羽毛球俱乐部,145636166,43.786342,87.632876,0.0,,https://dimg04.c-ctrip.com/images/0HJ0d12000g66u3anCC29.jpg
乌鲁木齐,薪薪网络(幸福路店),145707726,43.783452,87.643837,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,科普文化广场,146163341,43.878308,87.566366,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,星巴诺克台球俱乐部,146163624,43.78093,87.60421,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,侦探剧本推理社(小西门店),145449482,43.799133,87.610752,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,新疆师范大学-音乐厅,145452526,43.83302,87.59263,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,休新网咖,145478951,43.869148,87.4255,0.0,,https://dimg04.c-ctrip.com/images/0HJ6m12000g2svhd7BEBC.jpg
乌鲁木齐,大兵台球俱乐部,145489082,43.826969,87.574135,0.0,,https://dimg04.c-ctrip.com/images/0HJ6j12000g2td6y74C82.jpg
乌鲁木齐,超能星球智能运动馆(天山万科广场店),145489132,43.75862,87.627613,0.0,,https://dimg04.c-ctrip.com/images/0HJ4f12000g6iyuh4BBE4.jpg
乌鲁木齐,曼8赫台球俱乐部,145508827,43.807536,87.574868,0.0,,https://dimg04.c-ctrip.com/images/0HJ6o12000g87rpsv1F1B.jpg
乌鲁木齐,黔老贵 文化馆,145528368,43.833661,87.53107,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,河南海润德水上乐园设备,145538138,43.888082,87.858181,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,ROOM ESCAPE 实景剧情密室,145727594,43.797841,87.617005,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,宝贝王早教中心(乌鲁木齐高新万达广场店),145730821,43.910679,87.571452,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,探雾VR·PS5·XBOX(友好路店),145732046,43.820452,87.591381,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,众联博艺武术散打跆拳道,145761144,43.805409,87.635091,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
